video,frame,keyframe,mode,divider,key_dist,rle_key,rle_delta,ratio_Y,ratio_Cb,ratio_Cr,mse_rgb
clip_1.mp4,3,0,4:2:2,1,10,0,1,1.0440204454003892,1.1443683347277378,1.2423908354503188,0.36173064557613166
clip_1.mp4,4,0,4:2:2,1,10,0,1,0.9945295121452888,1.0711717594161452,1.1669026433136074,0.36130770961934155
clip_1.mp4,5,0,4:2:2,1,10,0,1,0.979119113882092,1.0336885973220606,1.1142396560988717,0.36049864969135803
clip_1.mp4,6,0,4:2:2,1,10,0,1,0.978834405349602,1.033692719684628,1.1139068607122213,0.3607010352366255
clip_1.mp4,7,0,4:2:2,1,10,0,1,0.9636887865217415,1.0077760497667185,1.0888514549525519,0.3604517103909465
clip_1.mp4,8,0,4:2:2,1,10,0,1,0.9528816213692527,0.9980747015787447,1.0790109066688869,0.3619799704218107
clip_1.mp4,9,0,4:2:2,1,10,0,1,0.9373804880562645,0.97772211869969,1.0509585130883259,0.36412969393004113
clip_1.mp4,10,1,4:2:2,1,10,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,0,4:2:2,1,10,0,1,20.142207716517078,30.566037735849058,34.82466747279323,0.36322595164609056
clip_1.mp4,12,0,4:2:2,1,10,0,1,4.888237207745367,7.123618974330786,7.6225205487509005,0.36390287422839507
clip_1.mp4,13,0,4:2:2,1,10,0,1,1.5119785803034458,1.7894188185831696,1.915473806339095,0.3643984696502058
clip_1.mp4,14,0,4:2:2,1,10,0,1,1.2799699760129084,1.5392518119761154,1.6429187160894478,0.36869486239711935
clip_1.mp4,15,0,4:2:2,1,10,0,1,1.167140404694228,1.4127496293712392,1.5149212731884651,0.3692698688271605
clip_1.mp4,16,0,4:2:2,1,10,0,1,1.1584694080498428,1.4233429339425008,1.5252845932721533,0.36967962319958847
clip_1.mp4,17,0,4:2:2,1,10,0,1,1.0940921346298944,1.2906149092909833,1.3756209400076422,0.36933738425925927
clip_1.mp4,18,0,4:2:2,1,10,0,1,1.0684154825439582,1.2578433228027777,1.3389536325316143,0.36908838091563784
clip_1.mp4,19,0,4:2:2,1,10,0,1,1.0394078743567612,1.2142591122135635,1.2895137458583326,0.37022151491769545
clip_1.mp4,0,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.37275945216049383
clip_1.mp4,2,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36548627186213994
clip_1.mp4,3,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36173064557613166
clip_1.mp4,4,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36049864969135803
clip_1.mp4,6,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3604517103909465
clip_1.mp4,8,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36412969393004113
clip_1.mp4,10,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36322595164609056
clip_1.mp4,12,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3643984696502058
clip_1.mp4,14,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36869486239711935
clip_1.mp4,15,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.3692698688271605
clip_1.mp4,16,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36933738425925927
clip_1.mp4,18,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,1,4:2:2,2,1,0,1,1.0,1.0,1.0,0.37022151491769545
clip_1.mp4,0,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,2,2,0,1,15.426734912510415,17.97752808988764,17.7722925023141,0.5283275462962963
clip_1.mp4,2,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36548627186213994
clip_1.mp4,3,0,4:2:2,2,2,0,1,2.3017442905952166,2.9265483778092665,3.1818516608971055,1.4661130401234568
clip_1.mp4,4,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,0,4:2:2,2,2,0,1,2.4704360195671495,3.2105830329604994,3.264648093102927,1.3333474794238682
clip_1.mp4,6,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,0,4:2:2,2,2,0,1,2.6637891166949283,3.467744093329409,3.6500873091871795,1.217295524691358
clip_1.mp4,8,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,2,2,0,1,2.0557927234296525,2.7489222252270884,2.757021523275665,1.3669251543209877
clip_1.mp4,10,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,0,4:2:2,2,2,0,1,35.44615384615385,63.38958180484226,62.59357643081381,0.4120069765946502
clip_1.mp4,12,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,2,2,0,1,2.6942256569903567,3.550563336872025,3.527490473598258,1.2285998585390947
clip_1.mp4,14,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36869486239711935
clip_1.mp4,15,0,4:2:2,2,2,0,1,5.394212459548609,7.111306208675135,6.8102100602987345,0.7928268068415638
clip_1.mp4,16,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,2,2,0,1,4.518158919964789,6.170840872297877,5.704727528831763,0.8448963155864198
clip_1.mp4,18,1,4:2:2,2,2,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,0,4:2:2,2,2,0,1,5.352358434559055,6.737104760419509,6.470859910376593,0.7342246977880659
clip_1.mp4,0,1,4:2:2,2,4,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,2,4,0,1,15.426734912510415,17.97752808988764,17.7722925023141,0.5283275462962963
clip_1.mp4,2,0,4:2:2,2,4,0,1,1.7241465324998628,1.9573639020411862,2.1241722939749557,1.7091443222736626
clip_1.mp4,3,0,4:2:2,2,4,0,1,1.5357110588081946,1.7081794247415818,1.8663527277047534,1.8499389146090535
clip_1.mp4,4,1,4:2:2,2,4,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,0,4:2:2,2,4,0,1,2.4704360195671495,3.2105830329604994,3.264648093102927,1.3333474794238682
clip_1.mp4,6,0,4:2:2,2,4,0,1,2.4124138797562455,3.1625568882001978,3.2192759113208718,1.350104809670782
clip_1.mp4,7,0,4:2:2,2,4,0,1,1.7795475610174727,2.2032853773083705,2.309162260520185,1.5747402263374486
clip_1.mp4,8,1,4:2:2,2,4,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,2,4,0,1,2.0557927234296525,2.7489222252270884,2.757021523275665,1.3669251543209877
clip_1.mp4,10,0,4:2:2,2,4,0,1,1.8520007073613813,2.5146615830143926,2.5319917944710366,1.4617592592592592
clip_1.mp4,11,0,4:2:2,2,4,0,1,1.8360288792042458,2.4925833145011227,2.5136982980167772,1.4618203446502058
clip_1.mp4,12,1,4:2:2,2,4,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,2,4,0,1,2.6942256569903567,3.550563336872025,3.527490473598258,1.2285998585390947
clip_1.mp4,14,0,4:2:2,2,4,0,1,2.0457855003374124,2.6646928201332347,2.6989035704245152,1.3734087255658436
clip_1.mp4,15,0,4:2:2,2,4,0,1,1.807162764917198,2.358636504267749,2.4332316357662522,1.4829578189300412
clip_1.mp4,16,1,4:2:2,2,4,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,2,4,0,1,4.518158919964789,6.170840872297877,5.704727528831763,0.8448963155864198
clip_1.mp4,18,0,4:2:2,2,4,0,1,3.1825548843377045,4.493641808898867,4.195974001796887,1.007562210648148
clip_1.mp4,19,0,4:2:2,2,4,0,1,2.4803175036063645,3.343416037303855,3.206472323764636,1.138835680298354
clip_1.mp4,0,1,4:2:2,2,6,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,2,6,0,1,15.426734912510415,17.97752808988764,17.7722925023141,0.5283275462962963
clip_1.mp4,2,0,4:2:2,2,6,0,1,1.7241465324998628,1.9573639020411862,2.1241722939749557,1.7091443222736626
clip_1.mp4,3,0,4:2:2,2,6,0,1,1.5357110588081946,1.7081794247415818,1.8663527277047534,1.8499389146090535
clip_1.mp4,4,0,4:2:2,2,6,0,1,1.4289435492873888,1.5519657034739602,1.6903392416950347,1.921195183899177
clip_1.mp4,5,0,4:2:2,2,6,0,1,1.4073934308065499,1.497858963171855,1.6174525122931382,1.9572272055041153
clip_1.mp4,6,1,4:2:2,2,6,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,0,4:2:2,2,6,0,1,2.6637891166949283,3.467744093329409,3.6500873091871795,1.217295524691358
clip_1.mp4,8,0,4:2:2,2,6,0,1,1.9711251459142118,2.4258987149849784,2.521781007836785,1.5508503729423868
clip_1.mp4,9,0,4:2:2,2,6,0,1,1.577928481852605,1.8874519398811604,1.9285355555142203,1.7298316936728395
clip_1.mp4,10,0,4:2:2,2,6,0,1,1.533605303718342,1.846798384051414,1.889880898130899,1.761480999228395
clip_1.mp4,11,0,4:2:2,2,6,0,1,1.5295035751851027,1.843167232582532,1.886675716692931,1.763188175154321
clip_1.mp4,12,1,4:2:2,2,6,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,2,6,0,1,2.6942256569903567,3.550563336872025,3.527490473598258,1.2285998585390947
clip_1.mp4,14,0,4:2:2,2,6,0,1,2.0457855003374124,2.6646928201332347,2.6989035704245152,1.3734087255658436
clip_1.mp4,15,0,4:2:2,2,6,0,1,1.807162764917198,2.358636504267749,2.4332316357662522,1.4829578189300412
clip_1.mp4,16,0,4:2:2,2,6,0,1,1.7764466611952292,2.351148361815609,2.4354378761328026,1.4844984567901234
clip_1.mp4,17,0,4:2:2,2,6,0,1,1.664245527580921,2.1219637989046345,2.1776480225158052,1.574427244084362
clip_1.mp4,18,1,4:2:2,2,6,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,0,4:2:2,2,6,0,1,5.352358434559055,6.737104760419509,6.470859910376593,0.7342246977880659
clip_1.mp4,0,1,4:2:2,2,8,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,2,8,0,1,15.426734912510415,17.97752808988764,17.7722925023141,0.5283275462962963
clip_1.mp4,2,0,4:2:2,2,8,0,1,1.7241465324998628,1.9573639020411862,2.1241722939749557,1.7091443222736626
clip_1.mp4,3,0,4:2:2,2,8,0,1,1.5357110588081946,1.7081794247415818,1.8663527277047534,1.8499389146090535
clip_1.mp4,4,0,4:2:2,2,8,0,1,1.4289435492873888,1.5519657034739602,1.6903392416950347,1.921195183899177
clip_1.mp4,5,0,4:2:2,2,8,0,1,1.4073934308065499,1.497858963171855,1.6174525122931382,1.9572272055041153
clip_1.mp4,6,0,4:2:2,2,8,0,1,1.4067632640489762,1.4966006033748576,1.6158996546263855,1.9572847543724279
clip_1.mp4,7,0,4:2:2,2,8,0,1,1.375484066115571,1.4531428699571682,1.5663713605433955,1.9666875643004116
clip_1.mp4,8,1,4:2:2,2,8,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,2,8,0,1,2.0557927234296525,2.7489222252270884,2.757021523275665,1.3669251543209877
clip_1.mp4,10,0,4:2:2,2,8,0,1,1.8520007073613813,2.5146615830143926,2.5319917944710366,1.4617592592592592
clip_1.mp4,11,0,4:2:2,2,8,0,1,1.8360288792042458,2.4925833145011227,2.5136982980167772,1.4618203446502058
clip_1.mp4,12,0,4:2:2,2,8,0,1,1.7513010606114352,2.3786035798350946,2.3884227840053076,1.5093651941872428
clip_1.mp4,13,0,4:2:2,2,8,0,1,1.5778636444571603,2.0011503526332652,2.0229217639690473,1.6827930491255143
clip_1.mp4,14,0,4:2:2,2,8,0,1,1.4930230548795416,1.8483457946924238,1.8780431254347323,1.7288278034979423
clip_1.mp4,15,0,4:2:2,2,8,0,1,1.449372609541703,1.788628545600712,1.8333180085300214,1.7628737461419752
clip_1.mp4,16,1,4:2:2,2,8,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,2,8,0,1,4.518158919964789,6.170840872297877,5.704727528831763,0.8448963155864198
clip_1.mp4,18,0,4:2:2,2,8,0,1,3.1825548843377045,4.493641808898867,4.195974001796887,1.007562210648148
clip_1.mp4,19,0,4:2:2,2,8,0,1,2.4803175036063645,3.343416037303855,3.206472323764636,1.138835680298354
clip_1.mp4,0,1,4:2:2,2,10,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,2,10,0,1,15.426734912510415,17.97752808988764,17.7722925023141,0.5283275462962963
clip_1.mp4,2,0,4:2:2,2,10,0,1,1.7241465324998628,1.9573639020411862,2.1241722939749557,1.7091443222736626
clip_1.mp4,3,0,4:2:2,2,10,0,1,1.5357110588081946,1.7081794247415818,1.8663527277047534,1.8499389146090535
clip_1.mp4,4,0,4:2:2,2,10,0,1,1.4289435492873888,1.5519657034739602,1.6903392416950347,1.921195183899177
clip_1.mp4,5,0,4:2:2,2,10,0,1,1.4073934308065499,1.497858963171855,1.6174525122931382,1.9572272055041153
clip_1.mp4,6,0,4:2:2,2,10,0,1,1.4067632640489762,1.4966006033748576,1.6158996546263855,1.9572847543724279
clip_1.mp4,7,0,4:2:2,2,10,0,1,1.375484066115571,1.4531428699571682,1.5663713605433955,1.9666875643004116
clip_1.mp4,8,0,4:2:2,2,10,0,1,1.3456040098168873,1.4290085426262993,1.544038148226471,1.9798103137860081
clip_1.mp4,9,0,4:2:2,2,10,0,1,1.3218032517277911,1.3942492597085094,1.4936511183655123,1.9900200938786008
clip_1.mp4,10,1,4:2:2,2,10,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,0,4:2:2,2,10,0,1,35.44615384615385,63.38958180484226,62.59357643081381,0.4120069765946502
clip_1.mp4,12,0,4:2:2,2,10,0,1,7.244270542202348,11.366925404552033,11.094703049759229,0.6033812371399176
clip_1.mp4,13,0,4:2:2,2,10,0,1,2.4248434189169594,3.2393318877981416,3.1953450528859193,1.2859907085905349
clip_1.mp4,14,0,4:2:2,2,10,0,1,1.954544769028911,2.543071308033437,2.5669593119122958,1.4106147119341563
clip_1.mp4,15,0,4:2:2,2,10,0,1,1.7631753481965207,2.288479026690093,2.3530800201536946,1.5106164801954733
clip_1.mp4,16,0,4:2:2,2,10,0,1,1.7363344051446945,2.283207589551154,2.355945991392435,1.511808609825103
clip_1.mp4,17,0,4:2:2,2,10,0,1,1.6405790129942466,2.08349242201975,2.130265050339018,1.5939274691358025
clip_1.mp4,18,0,4:2:2,2,10,0,1,1.5907549642049448,2.008298176493149,2.049862591193974,1.62683191872428
clip_1.mp4,19,0,4:2:2,2,10,0,1,1.5343769701382537,1.9157427937915743,1.9526012083226614,1.6547812178497943
clip_1.mp4,0,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.37275945216049383
clip_1.mp4,2,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36548627186213994
clip_1.mp4,3,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36173064557613166
clip_1.mp4,4,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36049864969135803
clip_1.mp4,6,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3604517103909465
clip_1.mp4,8,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36412969393004113
clip_1.mp4,10,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36322595164609056
clip_1.mp4,12,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3643984696502058
clip_1.mp4,14,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36869486239711935
clip_1.mp4,15,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.3692698688271605
clip_1.mp4,16,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36933738425925927
clip_1.mp4,18,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,1,4:2:2,4,1,0,1,1.0,1.0,1.0,0.37022151491769545
clip_1.mp4,0,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,4,2,0,1,20.413065306845702,25.66717829380601,30.77836489936472,1.2114218428497943
clip_1.mp4,2,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36548627186213994
clip_1.mp4,3,0,4:2:2,4,2,0,1,4.033738989697781,4.477766644784577,6.213294340436752,7.558356481481481
clip_1.mp4,4,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,0,4:2:2,4,2,0,1,3.8529000802687516,5.948637917976729,6.689118569271861,6.038031121399177
clip_1.mp4,6,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,0,4:2:2,4,2,0,1,3.8999582469747867,5.026665373800058,5.279398735144053,6.804102205504115
clip_1.mp4,8,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,4,2,0,1,3.3295759993063383,3.977290164185975,3.8706498122167385,8.214299447016462
clip_1.mp4,10,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.3632585841049383
clip_1.mp4,11,0,4:2:2,4,2,0,1,44.415884847705954,88.47926267281106,88.53970964987191,0.6150172003600823
clip_1.mp4,12,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,4,2,0,1,4.195413694173441,8.373851099229489,6.409099338567102,4.842775527263375
clip_1.mp4,14,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36869486239711935
clip_1.mp4,15,0,4:2:2,4,2,0,1,7.58299384905688,13.2708701328623,10.29613299171781,2.7387297453703705
clip_1.mp4,16,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,4,2,0,1,6.627333917145542,10.70189925681255,9.575352333807421,2.91579603909465
clip_1.mp4,18,1,4:2:2,4,2,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,0,4:2:2,4,2,0,1,6.863134482484709,8.324501397051739,8.010012515644556,3.127346322016461
clip_1.mp4,0,1,4:2:2,4,4,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,4,4,0,1,20.413065306845702,25.66717829380601,30.77836489936472,1.2114218428497943
clip_1.mp4,2,0,4:2:2,4,4,0,1,3.1026217273295846,3.133424402509641,4.204515961588372,9.610431455761317
clip_1.mp4,3,0,4:2:2,4,4,0,1,2.7465409954621673,2.9989413459369088,3.574851909828774,10.721632908950617
clip_1.mp4,4,1,4:2:2,4,4,0,1,1.0,1.0,1.0,0.36130770961934155
clip_1.mp4,5,0,4:2:2,4,4,0,1,3.8529000802687516,5.948637917976729,6.689118569271861,6.038031121399177
clip_1.mp4,6,0,4:2:2,4,4,0,1,3.7728845754959006,5.826552173717574,6.514445128617566,6.2345680619855965
clip_1.mp4,7,0,4:2:2,4,4,0,1,3.1634832489168243,4.027721664542996,4.261510764753755,8.664987461419754
clip_1.mp4,8,1,4:2:2,4,4,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,4,4,0,1,3.3295759993063383,3.977290164185975,3.8706498122167385,8.214299447016462
clip_1.mp4,10,0,4:2:2,4,4,0,1,3.045810541653692,3.7739420367930228,3.588188878275676,8.920594457304526
clip_1.mp4,11,0,4:2:2,4,4,0,1,3.033894287745911,3.758618939553229,3.5753203580837827,8.911127186213992
clip_1.mp4,12,1,4:2:2,4,4,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,4,4,0,1,4.195413694173441,8.373851099229489,6.409099338567102,4.842775527263375
clip_1.mp4,14,0,4:2:2,4,4,0,1,3.2665200597349733,5.336627547869055,4.380043090701703,6.665364744084362
clip_1.mp4,15,0,4:2:2,4,4,0,1,2.9426122495317024,4.98662921564478,3.9959608728831197,7.543329796810699
clip_1.mp4,16,1,4:2:2,4,4,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,4,4,0,1,6.627333917145542,10.70189925681255,9.575352333807421,2.91579603909465
clip_1.mp4,18,0,4:2:2,4,4,0,1,4.756203294661657,7.694134409878888,6.590975550837221,4.101953768004115
clip_1.mp4,19,0,4:2:2,4,4,0,1,3.7983309032026438,5.327961520277909,4.7744918352873995,5.4553988233024695
clip_1.mp4,0,1,4:2:2,4,6,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,4,6,0,1,20.413065306845702,25.66717829380601,30.77836489936472,1.2114218428497943
clip_1.mp4,2,0,4:2:2,4,6,0,1,3.1026217273295846,3.133424402509641,4.204515961588372,9.610431455761317
clip_1.mp4,3,0,4:2:2,4,6,0,1,2.7465409954621673,2.9989413459369088,3.574851909828774,10.721632908950617
clip_1.mp4,4,0,4:2:2,4,6,0,1,2.488981073373088,2.7037881198136975,3.003667672910788,11.840591081532923
clip_1.mp4,5,0,4:2:2,4,6,0,1,2.4501312739122936,2.659634505474209,2.984971497667991,12.082405317644033
clip_1.mp4,6,1,4:2:2,4,6,0,1,1.0,1.0,1.0,0.3607010352366255
clip_1.mp4,7,0,4:2:2,4,6,0,1,3.8999582469747867,5.026665373800058,5.279398735144053,6.804102205504115
clip_1.mp4,8,0,4:2:2,4,6,0,1,3.576467341623691,3.643980824113256,3.481390944622782,9.511329893261317
clip_1.mp4,9,0,4:2:2,4,6,0,1,2.9370938408280973,3.157721616139466,2.904445751743844,10.844989872685185
clip_1.mp4,10,0,4:2:2,4,6,0,1,2.828999426996644,3.158010161190102,2.882450082570185,11.03657728909465
clip_1.mp4,11,0,4:2:2,4,6,0,1,2.817291780453408,3.160994884115147,2.8793121643163024,11.04197723765432
clip_1.mp4,12,1,4:2:2,4,6,0,1,1.0,1.0,1.0,0.36390287422839507
clip_1.mp4,13,0,4:2:2,4,6,0,1,4.195413694173441,8.373851099229489,6.409099338567102,4.842775527263375
clip_1.mp4,14,0,4:2:2,4,6,0,1,3.2665200597349733,5.336627547869055,4.380043090701703,6.665364744084362
clip_1.mp4,15,0,4:2:2,4,6,0,1,2.9426122495317024,4.98662921564478,3.9959608728831197,7.543329796810699
clip_1.mp4,16,0,4:2:2,4,6,0,1,2.8738212842388866,4.916820001138153,3.9605775842310336,7.637944637345679
clip_1.mp4,17,0,4:2:2,4,6,0,1,2.7274377395517932,4.6285301024098,3.6991579848722704,8.259487364969136
clip_1.mp4,18,1,4:2:2,4,6,0,1,1.0,1.0,1.0,0.36908838091563784
clip_1.mp4,19,0,4:2:2,4,6,0,1,6.863134482484709,8.324501397051739,8.010012515644556,3.127346322016461
clip_1.mp4,0,1,4:2:2,4,8,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,4,8,0,1,20.413065306845702,25.66717829380601,30.77836489936472,1.2114218428497943
clip_1.mp4,2,0,4:2:2,4,8,0,1,3.1026217273295846,3.133424402509641,4.204515961588372,9.610431455761317
clip_1.mp4,3,0,4:2:2,4,8,0,1,2.7465409954621673,2.9989413459369088,3.574851909828774,10.721632908950617
clip_1.mp4,4,0,4:2:2,4,8,0,1,2.488981073373088,2.7037881198136975,3.003667672910788,11.840591081532923
clip_1.mp4,5,0,4:2:2,4,8,0,1,2.4501312739122936,2.659634505474209,2.984971497667991,12.082405317644033
clip_1.mp4,6,0,4:2:2,4,8,0,1,2.4504729356041803,2.657139781749591,2.9782833505687694,12.082635191615227
clip_1.mp4,7,0,4:2:2,4,8,0,1,2.3611503320367655,2.5563390699738644,2.838013171797244,12.231322016460906
clip_1.mp4,8,1,4:2:2,4,8,0,1,1.0,1.0,1.0,0.3619799704218107
clip_1.mp4,9,0,4:2:2,4,8,0,1,3.3295759993063383,3.977290164185975,3.8706498122167385,8.214299447016462
clip_1.mp4,10,0,4:2:2,4,8,0,1,3.045810541653692,3.7739420367930228,3.588188878275676,8.920594457304526
clip_1.mp4,11,0,4:2:2,4,8,0,1,3.033894287745911,3.758618939553229,3.5753203580837827,8.911127186213992
clip_1.mp4,12,0,4:2:2,4,8,0,1,2.9285901922734707,3.5510497653868547,3.358056680161943,9.496494180812757
clip_1.mp4,13,0,4:2:2,4,8,0,1,2.6873261778435555,3.635012235911172,3.136875226915164,9.916244373713992
clip_1.mp4,14,0,4:2:2,4,8,0,1,2.5666797047130063,3.3196296153993927,2.8839734745649563,10.518649209104938
clip_1.mp4,15,0,4:2:2,4,8,0,1,2.5042631408599707,3.3349416192222328,2.8420741000646923,10.683513213734567
clip_1.mp4,16,1,4:2:2,4,8,0,1,1.0,1.0,1.0,0.36967962319958847
clip_1.mp4,17,0,4:2:2,4,8,0,1,6.627333917145542,10.70189925681255,9.575352333807421,2.91579603909465
clip_1.mp4,18,0,4:2:2,4,8,0,1,4.756203294661657,7.694134409878888,6.590975550837221,4.101953768004115
clip_1.mp4,19,0,4:2:2,4,8,0,1,3.7983309032026438,5.327961520277909,4.7744918352873995,5.4553988233024695
clip_1.mp4,0,1,4:2:2,4,10,0,1,1.0,1.0,1.0,0.37249164094650206
clip_1.mp4,1,0,4:2:2,4,10,0,1,20.413065306845702,25.66717829380601,30.77836489936472,1.2114218428497943
clip_1.mp4,2,0,4:2:2,4,10,0,1,3.1026217273295846,3.133424402509641,4.204515961588372,9.610431455761317
clip_1.mp4,3,0,4:2:2,4,10,0,1,2.7465409954621673,2.9989413459369088,3.574851909828774,10.721632908950617
clip_1.mp4,4,0,4:2:2,4,10,0,1,2.488981073373088,2.7037881198136975,3.003667672910788,11.840591081532923
clip_1.mp4,5,0,4:2:2,4,10,0,1,2.4501312739122936,2.659634505474209,2.984971497667991,12.082405317644033
clip_1.mp4,6,0,4:2:2,4,10,0,1,2.4504729356041803,2.657139781749591,2.9782833505687694,12.082635191615227
clip_1.mp4,7,0,4:2:2,4,10,0,1,2.3611503320367655,2.5563390699738644,2.838013171797244,12.231322016460906
clip_1.mp4,8,0,4:2:2,4,10,0,1,2.287423802180201,2.506588013441965,2.764180823495537,12.359116190843622
clip_1.mp4,9,0,4:2:2,4,10,0,1,2.244923588586573,2.4511101864810683,2.629523297454678,12.534634130658436
